,SUBARU,SUBARU,IMPREZA,,,CAPSA,13WI,140962X
,SUBARU,SUBARU,IMPREZA,,,CAPSA,13WI,140962X
,SUBARU,SUBARU,JUSTY,,,CAPSA,13WI,140962X
,SUBARU,SUBARU,LEGACY,,,CAPSA,15MBI,1497596
,SUBARU,SUBARU,LEGACY,,,CAPSA,13WI,140962X
,SUBARU,SUBARU,OUTBACK,,,,,
,SUBARU,SUBARU,OUTBACK,,,CAPSA,13WI,140962X
,SUZUKI,SUZUKI,AEREO,,,CAPSA,13WI,140962X
,SUZUKI,SUZUKI,AEREO,,,CAPSA,13WI,140962X
,SUZUKI,SUZUKI,"ALTO, CELERIO",,,CAPSA,13WI,140962X
,SUZUKI,SUZUKI,"APV,  BALENO,  CARRY BAN,  ",,,ENERJET,15MB90,1862936
,SUZUKI,SUZUKI,"APV,  BALENO,  CARRY BAN,  ",,,ENERJET,15MB90,1862936
,SUZUKI,SUZUKI,GRAN NOMADE,,,CAPSA,15MBI,1497596
,SUZUKI,SUZUKI,GRAN NOMADE,,,CAPSA,15MBI,1497596
,SUZUKI,SUZUKI,"MARUTI, FRONTE",,,CAPSA,15MBI,1497596
,SUZUKI,SUZUKI,"MARUTI, FRONTE",,,CAPSA,15MBI,1497596
,SUZUKI,SUZUKI,"SWIFT, GRAND VITARA,  JIMMY",,,CAPSA,15MBI,1497596
,SUZUKI,SUZUKI,"SWIFT, GRAND VITARA,  JIMMY",,,CAPSA,15MBI,1497596
,SUZUKI,SUZUKI,SX4,,,ENERJET,13W75,1839632
,SUZUKI,SUZUKI,VITARA,,,ENERJET,13W75,1839632
,TOYOTA,TOYOTA,"4RUNNER, PRADO",,,CAPSA,11WI,1409603
,TOYOTA,TOYOTA,AURIS,,,CAPSA,11WI,1409603
,TOYOTA,TOYOTA,"AVENSIS, CAVALIER",,,CAPSA,11WI,1409603
,TOYOTA,TOYOTA,CALDINA,,,ENERJET,13W75,1839632
,TOYOTA,TOYOTA,CALDINA,,,ENERJET,15MB90,1862936
,TOYOTA,TOYOTA,"CARINA, PICKUP, SOLARA",,,ENERJET,15MB90,1862936
,TOYOTA,TOYOTA,"CARINA, PICKUP, SOLARA",,,CAPSA,13WI,140962X
,TOYOTA,TOYOTA,"CAVALIER, PROBOX, TERCEL, VITZ",,,CAPSA,13WI,140962X
,TOYOTA,TOYOTA,"CELICA, MR2",,,CAPSA,13WI,140962X
,TOYOTA,TOYOTA,"COROLLA, CORONA, SPYDER",,,CAPSA,13WI,140962X
,TOYOTA,TOYOTA,"COROLLA, CORONA, SPYDER",,,,,
,TOYOTA,TOYOTA,"CORSA, ESTIMA",,,,,
,TOYOTA,TOYOTA,"CORSA, ESTIMA",,,,,
,TOYOTA,TOYOTA,"HI-ICE, HILUX",,,,,
,TOYOTA,TOYOTA,"HI-ICE, HILUX",,,ENERJET,13W75,1839632
,TOYOTA,TOYOTA,LAND CRUISER,,,ENERJET,11W63,1862928
,TOYOTA,TOYOTA,LAND CRUISER,,,ENERJET,11W63,1862928
,TOYOTA,TOYOTA,LUCIDA,,,ENERJET,15MB90,1862936
,TOYOTA,TOYOTA,RAV4,,,ENERJET,15MB90,1862936
,TOYOTA,TOYOTA,RAV4,,,ENERJET,15MB90,1862936
,TOYOTA,TOYOTA,URBAN CRUISER,,,ENERJET,15MB90,1862936
,TOYOTA,TOYOTA,"YARIS , STARLET",,,ENERJET,15MB90,1862936
,TOYOTA,TOYOTA,"YARIS , STARLET",,,ENERJET,15MB90,1862936
,VOLKSWAGEN,VOLKSWAGEN,AMAZON,,,ENERJET,15MB90,1862936
,VOLKSWAGEN,VOLKSWAGEN,AMAZON,,,ENERJET,15MB90,1862936
,VOLKSWAGEN,VOLKSWAGEN,BEETLE,,,ENERJET,15MB90,1862936
,VOLKSWAGEN,VOLKSWAGEN,BEETLE,,,ENERJET,15MB90,1862936
,VOLKSWAGEN,VOLKSWAGEN,BORA,,,ENERJET,15MB90,1862936
,VOLKSWAGEN,VOLKSWAGEN,BORA,,,ENERJET,15MB90,1862936
,VOLKSWAGEN,VOLKSWAGEN,CABRIO,,,ENERJET,15MB90,1862936
,VOLKSWAGEN,VOLKSWAGEN,CABRIO,,,ENERJET,11W63 / 13W75,1862928 - 1839632
,VOLKSWAGEN,VOLKSWAGEN,CADDY,,,ENERJET,11W63 / 13W75,1862928 - 1839632
,VOLKSWAGEN,VOLKSWAGEN,CADDY,,,ENERJET,11W63 / 13W75,1862928 - 1839632
,VOLKSWAGEN,VOLKSWAGEN,CROSSFOX,,,CAPSA,15MBI,1497596
,VOLKSWAGEN,VOLKSWAGEN,CROSSFOX,,,,,
,VOLKSWAGEN,VOLKSWAGEN,CROSSOVER,,,CAPSA,15MBI,1497596
,VOLKSWAGEN,VOLKSWAGEN,CROSSOVER,,,CAPSA,13WI,140962X
,VOLKSWAGEN,VOLKSWAGEN,ESCARABAJO,,,CAPSA,13WI,140962X
,VOLKSWAGEN,VOLKSWAGEN,ESCARABAJO,,,CAPSA,15MBI,1497596
,VOLKSWAGEN,VOLKSWAGEN,GOL,,,CAPSA,15MBI,1497596
,VOLKSWAGEN,VOLKSWAGEN,GOL,,,CAPSA,13WI,140962X
,VOLKSWAGEN,VOLKSWAGEN,GOLF,,,CAPSA,13WI,140962X
,VOLKSWAGEN,VOLKSWAGEN,JETTA,,,CAPSA,15MBI,1497596
,VOLKSWAGEN,VOLKSWAGEN,JETTA,,,CAPSA,13WI,140962X
,VOLKSWAGEN,VOLKSWAGEN,KOMBI,,,CAPSA,15MBI,1497596
,VOLKSWAGEN,VOLKSWAGEN,KOMBI,,,CAPSA,13WI,140962X
,VOLKSWAGEN,VOLKSWAGEN,PARATI,,,CAPSA,15MBI,1497596
,VOLKSWAGEN,VOLKSWAGEN,PARATI,,,CAPSA,15MBI,1497596
,VOLKSWAGEN,VOLKSWAGEN,PASSAT,,,CAPSA,13WI,140962X
,VOLKSWAGEN,VOLKSWAGEN,PASSAT,,,CAPSA,13WI,140962X
,VOLKSWAGEN,VOLKSWAGEN,POLO,,,CAPSA,11WI,1409603
,VOLKSWAGEN,VOLKSWAGEN,POLO,,,CAPSA,11WI,1409603
,VOLKSWAGEN,VOLKSWAGEN,QUANTUM,,,,,
,VOLKSWAGEN,VOLKSWAGEN,QUANTUM,,,CAPSA,15MBI,1497596
,VOLKSWAGEN,VOLKSWAGEN,SEDAN,,,ENERJET,15MB90,1862936
,VOLKSWAGEN,VOLKSWAGEN,SEDAN,,,ENERJET,15MB90,1862936
,VOLKSWAGEN,VOLKSWAGEN,TIGUAN,,,ENERJET,15MB90,1862936
,VOLKSWAGEN,VOLKSWAGEN,TIGUAN,,,ENERJET,15MB90,1862936
,VOLKSWAGEN,VOLKSWAGEN,TOUAREG,,,ENERJET,11W63,1862928
,VOLKSWAGEN,VOLKSWAGEN,VANAGON,,,ENERJET,13W75,1839632
,VOLKSWAGEN,VOLKSWAGEN,VANAGON,,,ENERJET,13W75,1839632
,VOLKSWAGEN,VOLKSWAGEN,VENTO,,,CAPSA,15MBI,1497596
,VOLKSWAGEN,VOLKSWAGEN,VENTO,,,CAPSA,15MBI,1497596
,VOLVO,VOLVO,"240, 740, 780, 850,  940",,,CAPSA,15MBI,1497596
,VOLVO,VOLVO,"240, 740, 780, 850,  940",,,CAPSA,15MBI,1497596
,VOLVO,VOLVO,C30,,,CAPSA,15MBI,1497596
,VOLVO,VOLVO,S40,,,CAPSA,15MBI,1497596
,VOLVO,VOLVO,S40,,,CAPSA,13WI,140962X
,VOLVO,VOLVO,S60,,,CAPSA,15MBI,1497596
,VOLVO,VOLVO,S60,,,,,
,VOLVO,VOLVO,"S70,  S80, S90, C70",,,CAPSA,15APCG,1497588
,VOLVO,VOLVO,"S70,  S80, S90, C70",,,CAPSA,15APCG,1497588
,VOLVO,VOLVO,"V40,  V50,  V70,  V90",,,CAPSA,15APCG,1497588
,VOLVO,VOLVO,"V40,  V50,  V70,  V90",,,,,
,VOLVO,VOLVO,"XC60, XC70,  XC90",,,CAPSA,15APCG,1497588
,VOLVO,VOLVO,"XC60, XC70,  XC90",,,CAPSA,15APCG,1497588
